ds,y
1997-07-27,-0.052771466094719166
1997-07-28,8.175502937005625
1997-07-29,14.862124684410967
1997-07-30,3.9093120060981277
1997-07-31,8.800373788202904
1997-08-01,15.393801881203878
1997-08-02,-2.0388071191677666
1997-08-03,12.233971306723218
1997-08-04,-10.117699711845544
1997-08-05,-0.4119173221046144
1997-08-06,6.319887152429479
1997-08-07,3.9780813424266412
1997-08-08,4.247591022704489
1997-08-09,15.442725709908586
1997-08-10,2.3776870320957038
1997-08-11,2.9397314381779385
1997-08-12,-3.6219262777175176
1997-08-13,-2.6204679004077267
1997-08-14,-2.678822969635396
1997-08-15,-14.558403561169941
1997-08-16,-4.438865696370591
1997-08-17,5.9691713638600294
1997-08-18,4.134110742995753
1997-08-19,-3.294114671123572
1997-08-20,-1.8403992140554224
1997-08-21,-4.095410150923111
1997-08-22,-6.654780175391185
1997-08-23,18.051564434668204
1997-08-24,-16.647584811878893
1997-08-25,14.170802353844575
1997-08-26,7.225797502578638
1997-08-27,-6.86763110165496
1997-08-28,-4.635829399227697
1997-08-29,-3.5278297064998005
1997-08-30,-17.418550509402955
1997-08-31,-5.71501988876968
1997-09-01,-3.2641692844490864
1997-09-02,-16.870321886682763
1997-09-03,5.3870435230338956
1997-09-04,-11.931484406921633
1997-09-05,-3.1278499360989818
1997-09-06,8.89041416396235
1997-09-07,-3.8425694821644476
1997-09-08,-6.435637215800915
1997-09-09,-0.5559599675614142
1997-09-10,-11.085297073347064
1997-09-11,-26.412789769191903
1997-09-12,-11.56196431505182
1997-09-13,-14.417567421506677
1997-09-14,-4.99266370889224
1997-09-15,1.2096097665289385
1997-09-16,-0.6798046608078812
1997-09-17,7.916033163548763
1997-09-18,-5.389370199988193
1997-09-19,-15.539692705894435
1997-09-20,14.036101546661442
1997-09-21,6.050161385304419
1997-09-22,4.991136234501953
1997-09-23,-11.57093507351566
1997-09-24,2.899001327180587
1997-09-25,-6.54549952258532
1997-09-26,-3.3401638350314213
1997-09-27,-15.91271299041597
1997-09-28,3.7598718711288797
1997-09-29,-5.2410376457532015
1997-09-30,-18.157652319600185
1997-10-01,-12.423928274030699
1997-10-02,-9.15923835841621
1997-10-03,-13.198924050871517
1997-10-04,1.6240053161821892
1997-10-05,-5.216747529856301
1997-10-06,5.319742294877518
1997-10-07,-3.5973914555452606
1997-10-08,-21.956717932622404
1997-10-09,11.665633370256181
1997-10-10,-21.1624677764782
1997-10-11,-12.968532898855107
1997-10-12,-11.692759523337793
1997-10-13,11.532556384640063
1997-10-14,-24.823422224160176
1997-10-15,-12.609563435254897
1997-10-16,2.329404679791903
1997-10-17,13.623873700549737
1997-10-18,-8.33079098862987
1997-10-19,1.4978066388232554
1997-10-20,2.376694110685892
1997-10-21,6.493816108771485
1997-10-22,-5.7970787401480335
1997-10-23,-2.181479428744022
1997-10-24,-0.9966379539146591
1997-10-25,7.5364178254613705
1997-10-26,0.06987272451521376
1997-10-27,5.407693901760689
1997-10-28,7.01868070905026
1997-10-29,-23.128507894666136
1997-10-30,2.5014921241051744
1997-10-31,0.6671463288056214
1997-11-01,3.5946264925420492
1997-11-02,-4.134977352189121
1997-11-03,20.374501519614018
1997-11-04,6.488163024048405
1997-11-05,1.9022882649788015
1997-11-06,11.077091252982214
1997-11-07,1.5577562050077207
1997-11-08,-10.691185876033934
1997-11-09,0.7479326156734477
1997-11-10,-3.882496504191531
1997-11-11,14.5133085959109
1997-11-12,0.783651696767313
1997-11-13,37.62343779397469
1997-11-14,-16.459393048417077
1997-11-15,17.444619159518126
1997-11-16,16.997472985303997
1997-11-17,11.847911287682221
1997-11-18,4.630757686670215
1997-11-19,-3.8059535532030164
1997-11-20,18.854197608405478
1997-11-21,-1.9483801900650004
1997-11-22,-14.21356791358295
1997-11-23,5.767935777003775
1997-11-24,20.786597553467836
1997-11-25,4.047405934695054
1997-11-26,1.7737973677754812
1997-11-27,7.123584603714339
1997-11-28,5.47987080699478
1997-11-29,17.449381233871357
1997-11-30,4.842170344894702
1997-12-01,12.871399544703463
1997-12-02,-0.28201265192289426
1997-12-03,13.598653081197622
1997-12-04,-2.604698845483462
1997-12-05,23.057199636874266
1997-12-06,10.080395811069295
1997-12-07,10.480540184410772
1997-12-08,21.88928789784623
1997-12-09,-2.4518412143179926
1997-12-10,17.448634738357928
1997-12-11,8.74599117780986
1997-12-12,20.580261063488223
1997-12-13,20.97949329612233
1997-12-14,29.81737255899998
1997-12-15,17.716993468225873
1997-12-16,5.55366358640628
1997-12-17,2.808016242021507
1997-12-18,19.40855082875004
1997-12-19,9.822769288479398
1997-12-20,9.003702757460346
1997-12-21,6.440552114404687
1997-12-22,19.725177251916563
1997-12-23,18.14253467098722
1997-12-24,-1.7649990514143674
1997-12-25,14.890802653468507
1997-12-26,8.047611147542977
1997-12-27,11.247232894661808
1997-12-28,11.288596563555172
1997-12-29,11.759904565540921
1997-12-30,23.826614424272687
1997-12-31,24.97085175832132
1998-01-01,27.40282285456029
1998-01-02,30.30906523151678
1998-01-03,17.7285103095859
1998-01-04,34.13698714004268
1998-01-05,20.226883121731927
1998-01-06,35.747055584125434
1998-01-07,10.62784016942306
1998-01-08,26.107596277836866
1998-01-09,6.193333390630205
1998-01-10,24.27904895510748
1998-01-11,28.397588546463055
1998-01-12,30.283340873369472
1998-01-13,25.811034899683094
1998-01-14,35.22163284835947
1998-01-15,25.49646969726852
1998-01-16,27.927861313069368
1998-01-17,13.427795900928365
1998-01-18,21.69683033526462
1998-01-19,44.98252185204844
1998-01-20,38.30846987142756
1998-01-21,39.26191853421476
1998-01-22,1.51749084363912
1998-01-23,50.74090595815732
1998-01-24,32.465312364094395
1998-01-25,18.878656406734542
1998-01-26,49.79735072863634
1998-01-27,21.598478222864344
1998-01-28,28.633089624810303
1998-01-29,37.2144964840026
1998-01-30,30.84821060576883
1998-01-31,37.40647415081167
1998-02-01,47.48914895804063
1998-02-02,54.046927055920776
1998-02-03,42.72343527860446
1998-02-04,25.709282156468227
1998-02-05,36.466864204223796
1998-02-06,33.233625126400405
1998-02-07,25.409473923441467
1998-02-08,28.14811216022229
1998-02-09,31.400868786283308
1998-02-10,23.981737468485044
1998-02-11,46.70884180806914
1998-02-12,29.597868520419297
1998-02-13,40.452010508858656
1998-02-14,46.04833776246576
1998-02-15,37.65948938231644
1998-02-16,26.189785047485508
1998-02-17,31.520549711666494
1998-02-18,31.768795901458567
1998-02-19,48.249272343027314
1998-02-20,28.382645919453264
1998-02-21,51.81590750295269
1998-02-22,22.76840262371776
1998-02-23,50.73673951439956
1998-02-24,57.921674982666474
1998-02-25,38.13900295753578
1998-02-26,49.68401000650614
1998-02-27,35.79856777685698
1998-02-28,45.49472169325271
1998-03-01,36.806828143269335
1998-03-02,40.28657416758697
1998-03-03,31.331885135668273
1998-03-04,55.71606738005141
1998-03-05,38.55533207209983
1998-03-06,43.916488016505525
1998-03-07,45.266734334199604
1998-03-08,49.20598137564656
1998-03-09,22.199549904939364
1998-03-10,48.783558270821956
1998-03-11,25.175184357084007
1998-03-12,43.47135197683363
1998-03-13,32.65273747922735
1998-03-14,63.23552222667726
1998-03-15,62.76306292672047
1998-03-16,61.29702782464728
1998-03-17,61.27718667417575
1998-03-18,37.32323302673935
1998-03-19,48.11080333889054
1998-03-20,24.78243611963332
1998-03-21,57.379734135375514
1998-03-22,45.33866595881719
1998-03-23,29.632521099798574
1998-03-24,38.73949620038708
1998-03-25,62.78066937575687
1998-03-26,44.50463087184513
1998-03-27,35.915379549234295
1998-03-28,33.29584171420344
1998-03-29,45.4720656581613
1998-03-30,35.825431658682376
1998-03-31,33.72708868045936
1998-04-01,20.493959581072968
1998-04-02,50.69743902755203
1998-04-03,63.488894232492214
1998-04-04,60.19878604692731
1998-04-05,58.06395762407874
1998-04-06,32.8729355717808
1998-04-07,26.224096637264545
1998-04-08,46.04489643750841
1998-04-09,58.78786615894761
1998-04-10,45.104128201618686
1998-04-11,32.20175970369866
1998-04-12,50.86780745156537
1998-04-13,44.151723050712526
1998-04-14,44.79122133767272
1998-04-15,52.896012964232035
1998-04-16,67.23161144879188
1998-04-17,66.54830713534854
1998-04-18,54.69747137530786
1998-04-19,41.178446678274454
1998-04-20,63.32043603851797
1998-04-21,49.746738682939494
1998-04-22,43.3900711974716
1998-04-23,55.792334164476344
1998-04-24,41.9954239203318
1998-04-25,63.65054209454753
1998-04-26,63.54398129601387
1998-04-27,38.08560131511931
1998-04-28,44.58124964966527
1998-04-29,33.154816079017294
1998-04-30,30.17702549629393
1998-05-01,50.20532564709506
1998-05-02,33.258418277671986
1998-05-03,29.41883639966888
1998-05-04,48.93108578676531
1998-05-05,27.390025448980015
1998-05-06,44.84837499229611
1998-05-07,34.11551940076906
1998-05-08,39.585929516419185
1998-05-09,42.14007963588272
1998-05-10,51.79994187756265
1998-05-11,49.28213535420919
1998-05-12,49.942826323071266
1998-05-13,31.28400594591897
1998-05-14,46.74416608883936
1998-05-15,29.842287290560375
1998-05-16,33.29128509517752
1998-05-17,29.835498160727983
1998-05-18,45.05555308917931
1998-05-19,25.571791554557823
1998-05-20,53.03261644852223
1998-05-21,36.19499017319098
1998-05-22,38.811587606004835
1998-05-23,58.08067971787628
1998-05-24,47.1998627259904
1998-05-25,49.31923497893368
1998-05-26,38.45455660778821
1998-05-27,30.293640997221363
1998-05-28,34.698886507898585
1998-05-29,35.33181143177835
1998-05-30,30.3380381546474
1998-05-31,30.556303661523884
1998-06-01,32.76270670802399
1998-06-02,46.397994371520845
1998-06-03,29.494090371957654
1998-06-04,30.804980791852323
1998-06-05,30.33586391708443
1998-06-06,38.03268113462579
1998-06-07,35.59643438424653
1998-06-08,42.94366110844137
1998-06-09,35.07315078490641
1998-06-10,35.76079036537789
1998-06-11,39.44316547928024
1998-06-12,24.08288194939337
1998-06-13,16.706710690598886
1998-06-14,28.185333288881438
1998-06-15,34.80124434875997
1998-06-16,23.197612617770552
1998-06-17,19.577164803972106
1998-06-18,21.931504194242073
1998-06-19,35.275174428202995
1998-06-20,24.64273870431901
1998-06-21,45.29117984819288
1998-06-22,38.8272887428523
1998-06-23,35.61751431844887
1998-06-24,31.319230846601485
1998-06-25,12.771852171757711
1998-06-26,42.06623621648727
1998-06-27,9.375048324330368
1998-06-28,35.73814966351768
1998-06-29,22.435856119847024
1998-06-30,12.307946013896782
1998-07-01,34.17298936075683
1998-07-02,34.303065914512885
1998-07-03,31.098555255798438
1998-07-04,23.576707287365657
1998-07-05,39.37910529117526
1998-07-06,34.21815737933442
1998-07-07,28.16215490932008
1998-07-08,20.10731342554091
1998-07-09,17.544263769957897
1998-07-10,31.08073931005662
1998-07-11,37.086561901235214
1998-07-12,27.439479746605834
1998-07-13,26.15424236228937
1998-07-14,35.1318378876049
1998-07-15,31.9289308771629
1998-07-16,20.951157030484268
1998-07-17,14.412465483968225
1998-07-18,4.7436869159850055
1998-07-19,31.86880634910253
1998-07-20,23.13402741806915
1998-07-21,9.407264715337458
1998-07-22,16.678445452188008
1998-07-23,29.91567332324921
1998-07-24,25.601818596282847
1998-07-25,14.145114018350194
1998-07-26,9.994477378915432
1998-07-27,20.916710412623836
1998-07-28,21.015135157739635
1998-07-29,31.433538455223335
1998-07-30,11.820562888540646
1998-07-31,10.555280662341776
1998-08-01,17.690693476541867
1998-08-02,22.2560525969766
1998-08-03,21.398542451359997
1998-08-04,20.040024659767532
1998-08-05,6.735441450845652
1998-08-06,16.54080149431914
1998-08-07,28.29958035001088
1998-08-08,16.817736102847327
1998-08-09,29.787925637956814
1998-08-10,7.159954877474515
1998-08-11,18.740762879506256
1998-08-12,9.452677658875505
1998-08-13,5.5687461743200615
1998-08-14,20.88295387594328
1998-08-15,20.047508063047676
1998-08-16,-1.6869354025946386
1998-08-17,16.497876260746118
1998-08-18,26.551846452347792
1998-08-19,30.87548823932884
1998-08-20,17.662722381321355
1998-08-21,4.449934191703354
1998-08-22,30.476587167971772
1998-08-23,3.4711788082876556
1998-08-24,17.054055886118764
1998-08-25,20.740923184093127
1998-08-26,32.50063901721734
1998-08-27,23.855069347951932
1998-08-28,9.163093178918327
1998-08-29,18.657322199858818
1998-08-30,10.656570388799807
1998-08-31,5.970302792515875
1998-09-01,18.10576097154826
1998-09-02,29.148096939722915
1998-09-03,21.087898971743854
1998-09-04,23.22422132084108
1998-09-05,13.030282562013584
1998-09-06,19.40306330284886
1998-09-07,11.529167835335524
1998-09-08,10.859692925540386
1998-09-09,13.39297173090578
1998-09-10,20.068938522827967
1998-09-11,9.56428186997807
1998-09-12,21.32373497976744
1998-09-13,26.97732968240422
1998-09-14,7.372088857009332
1998-09-15,6.411402776710734
1998-09-16,15.288559117414822
1998-09-17,12.068688510172121
1998-09-18,9.29979804623812
1998-09-19,13.179448366447467
1998-09-20,20.279206037055758
1998-09-21,17.841538638906954
1998-09-22,19.579494378910447
1998-09-23,-5.410660628550616
1998-09-24,11.344085097834363
1998-09-25,-1.502943239679725
1998-09-26,-7.414304253199052
1998-09-27,2.5265737028227555
1998-09-28,29.732649502838015
1998-09-29,22.342530800226115
1998-09-30,27.645723157752222
1998-10-01,21.078747225014467
1998-10-02,32.77874930435385
1998-10-03,24.62547877301359
1998-10-04,23.09680347998834
1998-10-05,24.954612592693056
1998-10-06,26.574160942271018
1998-10-07,-4.083497923409592
1998-10-08,15.752693888701204
1998-10-09,21.366827501524057
1998-10-10,23.0697338730309
1998-10-11,1.2861237500724876
1998-10-12,22.436464575646188
1998-10-13,21.0162945924772
1998-10-14,10.428040145628946
1998-10-15,13.332072944227589
1998-10-16,13.321659344559889
1998-10-17,20.993689061098404
1998-10-18,4.139639425401441
1998-10-19,10.80183738765632
1998-10-20,10.651728439166112
1998-10-21,10.906656617805332
1998-10-22,27.80476083607201
1998-10-23,18.288857065261567
1998-10-24,9.22033024964209
1998-10-25,28.132428763407628
1998-10-26,-3.9445225309509375
1998-10-27,18.79810930107042
1998-10-28,16.943033262569227
1998-10-29,11.896854705769865
1998-10-30,7.418181712640148
1998-10-31,15.515081994392071
1998-11-01,32.5455832989565
1998-11-02,-4.827921151471173
1998-11-03,15.470522097847972
1998-11-04,4.706030139039434
1998-11-05,27.924802929239526
1998-11-06,36.80681949687504
1998-11-07,22.93906281015522
1998-11-08,24.50462871710302
1998-11-09,39.29351700267958
1998-11-10,16.272776095636335
1998-11-11,27.28837008557434
1998-11-12,15.829634938499446
1998-11-13,5.0151558158027
1998-11-14,21.524307496734284
1998-11-15,24.118818252498365
1998-11-16,30.085183155309466
1998-11-17,18.76541282398479
1998-11-18,23.806136163233464
1998-11-19,15.088838946558639
1998-11-20,26.36474914420473
1998-11-21,25.10302454478869
1998-11-22,20.56179811373182
1998-11-23,26.685445219707557
1998-11-24,17.635217020875686
1998-11-25,14.710802272189419
1998-11-26,37.51422837907201
1998-11-27,38.8281434730193
1998-11-28,31.26735566908203
1998-11-29,49.780973553271956
1998-11-30,33.413263103254565
1998-12-01,19.707861556302092
1998-12-02,22.899627123352765
1998-12-03,34.405589093222694
1998-12-04,38.572496983275684
1998-12-05,42.53590256737234
1998-12-06,32.21961328497832
1998-12-07,18.814310836252766
1998-12-08,8.457860065853172
1998-12-09,43.283728371873885
1998-12-10,36.96563086814446
1998-12-11,39.85026775992399
1998-12-12,38.757403139435674
1998-12-13,39.239212389810966
1998-12-14,33.16019074197555
1998-12-15,46.71732521205156
1998-12-16,35.60644917559695
1998-12-17,20.718702508765922
1998-12-18,49.608970235099136
1998-12-19,20.44878753724427
1998-12-20,23.3104280150097
1998-12-21,27.55340153033734
1998-12-22,30.067237399423533
1998-12-23,15.562541848683129
1998-12-24,30.02797809240399
1998-12-25,54.59727004566166
1998-12-26,22.90069484551015
1998-12-27,29.762251710083532
1998-12-28,37.93187685214818
1998-12-29,30.184455216217195
1998-12-30,39.7589790844924
1998-12-31,31.640809032071957
1999-01-01,27.300362702999713
1999-01-02,28.886777556036797
1999-01-03,38.822620087222234
1999-01-04,35.62456979257864
1999-01-05,34.25955024523015
1999-01-06,41.90458383446204
1999-01-07,31.136734214871918
1999-01-08,41.40981523792248
1999-01-09,43.641019921118115
1999-01-10,44.025887521605185
1999-01-11,36.41146156401556
1999-01-12,43.659506364314126
1999-01-13,39.62456400081567
1999-01-14,38.49746815382989
1999-01-15,22.26990435540738
1999-01-16,41.99114789004011
1999-01-17,37.97962565894324
1999-01-18,37.67272139076161
1999-01-19,43.121007140493035
1999-01-20,46.80531566721874
1999-01-21,58.676298859660776
1999-01-22,43.552175658213386
1999-01-23,38.286876748883984
1999-01-24,48.22349456336788
1999-01-25,59.0671642589666
1999-01-26,69.86711359876591
1999-01-27,58.49423068926386
1999-01-28,37.571369509362285
1999-01-29,58.57064626172439
1999-01-30,63.3510503581387
1999-01-31,65.06034096487893
1999-02-01,54.1694880750276
1999-02-02,36.344453065535745
1999-02-03,44.77074875596341
1999-02-04,53.15398939204575
1999-02-05,70.3727586487799
1999-02-06,43.960275574642395
1999-02-07,55.0258102247573
1999-02-08,48.16585738806385
1999-02-09,38.75017137647651
1999-02-10,61.95729795855385
1999-02-11,50.425169509471914
1999-02-12,58.30705794166562
1999-02-13,80.23496987162927
1999-02-14,52.84566143504816
1999-02-15,56.00437257895278
1999-02-16,58.23899486850709
1999-02-17,56.990624437445724
1999-02-18,48.38736085789792
1999-02-19,65.33614239309571
1999-02-20,51.78024428830313
1999-02-21,56.32646000248599
1999-02-22,64.58248166950935
1999-02-23,71.19707317549691
1999-02-24,47.483583963577104
1999-02-25,59.37550158487016
1999-02-26,57.860470351835225
1999-02-27,49.34758516987004
1999-02-28,64.72709434665428
1999-03-01,60.670329026037365
1999-03-02,41.44124282526195
1999-03-03,57.40023589078189
1999-03-04,40.88854852153456
1999-03-05,59.500899426420034
1999-03-06,58.7175301909135
1999-03-07,65.49914199276988
1999-03-08,73.1629278191815
1999-03-09,60.59204232777865
1999-03-10,55.52924621321153
1999-03-11,53.0577121836927
1999-03-12,68.39372950720399
1999-03-13,65.7029672769205
1999-03-14,60.76255546402376
1999-03-15,60.564066727324665
1999-03-16,49.42614446237943
1999-03-17,80.98336509817318
1999-03-18,56.80490070477453
1999-03-19,54.785025136994705
1999-03-20,64.48699883594514
1999-03-21,51.81505581730366
1999-03-22,70.41585339770162
1999-03-23,69.08378996101166
1999-03-24,48.778102389709474
1999-03-25,66.45611670503374
1999-03-26,50.77621875812205
1999-03-27,73.95245584586033
1999-03-28,58.48905342072031
1999-03-29,62.288639244415826
1999-03-30,56.63256594506825
1999-03-31,66.5816670012984
1999-04-01,66.53669443206998
1999-04-02,87.6192264648773
1999-04-03,63.97982061629469
1999-04-04,66.61372024405306
1999-04-05,65.37493722145054
1999-04-06,63.928678533448554
1999-04-07,59.44492094991304
1999-04-08,49.22843171558719
1999-04-09,57.54630060744823
1999-04-10,59.86583544900474
1999-04-11,62.276703964501706
1999-04-12,84.1490637360557
1999-04-13,81.25632509345235
1999-04-14,73.06638936550341
1999-04-15,73.57332698928631
1999-04-16,65.94536114626288
1999-04-17,57.27758447680442
1999-04-18,65.10355021441687
1999-04-19,69.1231092388946
1999-04-20,57.956656037760816
1999-04-21,72.5024907471209
1999-04-22,59.42249501632474
1999-04-23,70.9392737447896
1999-04-24,61.63862193448586
1999-04-25,80.38007542644098
1999-04-26,74.88067320578652
1999-04-27,81.92002468591319
1999-04-28,63.03807391594765
1999-04-29,73.55569355785927
1999-04-30,65.69946801875959
1999-05-01,86.45085662565894
1999-05-02,72.73031172667457
1999-05-03,66.50779421896648
1999-05-04,67.00148981977972
1999-05-05,60.81888531296335
1999-05-06,66.62186168137765
1999-05-07,63.700486512775775
1999-05-08,63.65291495158553
1999-05-09,55.47625559623295
1999-05-10,60.12254439709331
1999-05-11,54.23122302182676
1999-05-12,60.97412842581253
1999-05-13,64.51291991043477
1999-05-14,59.38022320940715
1999-05-15,50.553032302733236
1999-05-16,56.86710695775144
1999-05-17,68.73565214820884
1999-05-18,70.69323881219984
1999-05-19,44.14603126705737
1999-05-20,63.96818377513191
1999-05-21,60.6437847231193
1999-05-22,46.52548555665685
1999-05-23,59.88167453448738
1999-05-24,58.21819179181942
1999-05-25,43.15842346258505
1999-05-26,62.16825986046576
1999-05-27,47.45070946135856
1999-05-28,69.3843725900588
1999-05-29,50.109562017175904
1999-05-30,43.880153670985585
1999-05-31,47.122787465598755
1999-06-01,65.27319495030972
1999-06-02,61.7747284177586
1999-06-03,53.79466282872016
1999-06-04,65.1231061861437
1999-06-05,62.73664417565307
1999-06-06,55.69500372837744
1999-06-07,63.71542768406262
1999-06-08,44.69184369048955
1999-06-09,65.18816996534844
1999-06-10,43.78819916393374
1999-06-11,62.50554785192719
1999-06-12,66.5073728843441
1999-06-13,64.1139927474002
1999-06-14,64.45055945330135
1999-06-15,42.85752771707331
1999-06-16,49.61457408482609
1999-06-17,58.434947489887136
1999-06-18,48.032725371237824
1999-06-19,55.8506469340972
1999-06-20,52.81146096675464
1999-06-21,48.80953234922365
1999-06-22,66.53428976434422
1999-06-23,37.71790687736568
1999-06-24,48.80037238697206
1999-06-25,57.16964298062972
1999-06-26,34.341233783701725
1999-06-27,43.14134570282627
1999-06-28,56.927319250146674
1999-06-29,59.27670418695958
1999-06-30,56.035318186669464
1999-07-01,58.49422713658961
1999-07-02,49.53858227506896
1999-07-03,45.204239426141214
1999-07-04,42.85132985001136
1999-07-05,34.75586467179027
1999-07-06,59.04795574415324
1999-07-07,50.191010131730756
1999-07-08,41.18885481602982
1999-07-09,53.86702059710598
1999-07-10,35.77780338275622
1999-07-11,61.817093179837
